codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
4429-17-LQ25;"APOSITOS DE MANEJO AVANZADO HERIDAS";"MUNICIPALIDAD DE HUALPEN";"69.264.400-k";"Dirección de Salud";"Avenida Colon 9878, Hualpen";"Hualpén";"Región del Biobío ";"LQ";"ADQUISICION DE APOSITOS DE MANEJOP AVNZADO DE HERIDAS PARA ABASTECER LOS CENTROS DE SALUD DE LA COMUNA DE HUALPEN PO 12 MESES CON DESPACHOS PARCIALIZADOS CONFORMNE A LO SEÑALADO EN BAE";2025-03-24T12:15:58.887;2025-04-14T16:00:00;2025-06-17T15:13:00;160000000;"CLP";0;0
621-267-LR25;"TAMOXIFENO 20 MG CMCM REC. 1000020870";"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD";"61.608.700-2";"Compras del Giro 621";"Bodega Proveedor";"Santiago Centro";"Región Metropolitana de Santiago";"LR";"BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD";2025-03-24T12:13:19.297;2025-04-23T16:00:00;2025-06-25T17:30:00;2512014174;"CLP";0;0
1260688-15-LE25;"ADQ. DE TEXTOS EQUIVALENTE TURUTA 1 - 2 MEDIOS";"CORP MUNICIPAL DE DESARROLLO SOCIAL DE POZO ALMONTE";"71.497.400-9";"ADQUISICIONES EDUCACION";"CALA CALA # 112";"Pozo Almonte";"Región de Tarapacá  ";"LE";"CORMUDESPA llama a los proveedores interesados a presentar sus ofertas a la presente Licitación Pública a través del Sistema de Compras y Contratación Pública, en adelante Portal Mercado Público www.mercadopublico.cl, con el fin de proceder a la “ADQUISICIÓN DE TEXTOS, EQUIVALENTE A TURUTA COMPETENCIA LECTORA 1° - 2° MEDIOS Y COMPETENCIA MATEMATICAS 1° -  2° MEDIOS”, con el fin de proceder a fortalecer en los estudiantes el proceso de enseñanza-aprendizaje   a través de la utilización de textos que den sustentabilidad y soporte  a los procesos educativos. De acuerdo a las características entregadas en las presentes Bases Administrativas y Técnicas Adjuntas.";2025-03-24T12:12:48.687;2025-03-31T15:34:00;2025-04-30T18:00:00;;"CLP";0;0
1395852-4-LQ25;"CONTRATO SUMINISTRO ARRIENDO DE MAQUINARIA PESADA";"ASOCIACION DE MUNICIPALIDADES BIO BIO CENTRO";"65.100.885-9";"División de Compras";"COLO COLO 484";"Los Angeles";"Región del Biobío ";"LQ";"CONTRATO DE SUMINISTRO PARA ARRIENDO DE MAQUINARIA PESADA AMBBC:  MOTONIVELADORA  RETROEXCAVADORA  EXCAVADORA  MINI EXCAVADORA, CON ORUGA  CAMION TOLVA 6 M3  CAMION TOLVA 12 M3  EXKIDDER  CAMION PLUMA CON CANASTILLO Brazo mínimo 18 metros  CAMION GRUA CON PLUMA  CAMA BAJA  GRUA PARA VEHICULOS MENORES.  CAMIÓN TOLVA ABIERTA AMPLIROLL OPENTOP, 15 M3 APERTURA POSTERIOR       BATEA.  RODILLO CAMIÓN TOLVA 20 M3";2025-03-24T12:10:24.797;2025-04-14T15:05:00;2025-04-24T13:00:00;160000000;"CLP";0;0
2785-17-L125;"SDA 4491 CONFECCIÓN E IMPRESIÓN FORMATOS LICENCIAS DE CONDUCIR CON SOBRE TERMOSELLABLE";"I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ";"69.264.800-5";"I MUNICIPALIDAD DE SAN PEDRO DE LA PAZ";"LOS PEUMOS 54 VILLA SAN PEDRO DE LA PAZ";"San Pedro de La Paz";"Región del Biobío ";"L1";"CONFECCIÓN E IMPRESIÓN FORMATOS LICENCIAS DE CONDUCIR CON SOBRE  TERMOSELLABLE, SEGÚN REQUERIMIENTOS TÉCNICOS MÍNIMOS INDICADOS EN LAS PRESENTES BASES. INGRESAR OFERTA CON VALOR NETO, INDICAR CLARAMENTE PLAZO DE ENTREGA EN DIAS HABILES";2025-03-24T12:10:14.097;2025-03-31T15:01:00;2025-04-25T16:00:00;4000000;"CLP";0;0
4466-2-O125;"Construcción veredas, campamento Víctor Jara";"SERVICIO DE VIVIENDA Y URBANIZACION III REGION";"61.815.000-3";"UNIDAD TECNICA DE CIUDAD";"Chacabuco 520 P. 3";"Copiapó";"Región de Atacama ";"O1";"Construcción veredas, campamento Víctor Jara, comuna de Chañaral";2025-03-24T12:09:29.923;2025-04-11T16:00:00;2025-04-18T15:19:00;;"CLP";0;0
1057937-5-LE25;"COMPRA DE UN VIDEOLARINGOSCOPIO";"SERVICIO DE SALUD VALDIVIA HOSPITAL BASE";"61.607.502-0";"Activos Fijos";"Simpson 850";"Valdivia";"Región de Los Ríos";"LE";"COMPRA DE UN VIDEOLARINGOSCOPIO PARA CENTRO REGIONAL DE RESOLUCIÓN DEL HOSPITAL BASE VALDIVIA";2025-03-24T12:03:26.247;2025-04-01T17:00:00;2025-04-23T19:59:00;46612000;"CLP";0;0
858-47-LP25;"SERVICIO SEGURIDAD ACUÁTICA CEVS INDEPEDENCIA 24 M";"INSTITUTO NACIONAL DE DEPORTES DE CHILE";"61.107.000-4";"Nivel Central";"Fidel Oteiza 1956, piso 3°.";"Providencia";"Región Metropolitana de Santiago";"LP";"SERVICIO SEGURIDAD ACUÁTICA CEVS INDEPEDENCIA 24 M Nueva Licitacion";2025-03-24T11:57:48.383;2025-04-17T15:01:00;2025-05-05T20:00:00;94000000;"CLP";0;0
2668-31-L125;"PTR N°E-60 - SERVICIO DE CAPACITACION Y ACOMPAÑAMIENTO EN ASIGNATURA DE MATEMATICAS PARA DOCENTES DEL COLEGIO ANTARTICA CHILENA";"I MUNICIPALIDAD DE VITACURA";"69.255.600-3";"EDUCACIÓN";"Avenida Bicentenario Nº 3.800.Giro: Servicio Público.";"Vitacura";"Región Metropolitana de Santiago";"L1";"SERVICIO DE CAPACITACION Y ACOMPAÑAMIENTO EN ENSEÑANZA EFECTIVA DE MATEMATICAS, PARA DOCENTES DE 7° BASICO Y II MEDIO DEL COLEGIO ANTARTICA CHILENA. VER MAS DETALLE DE LO REQUERIDO Y SOLICITADO EN BASES DE LICITACION EN ARCHIVO ADJUNTO.";2025-03-24T11:57:09.49;2025-04-01T10:00:00;2025-04-18T20:00:00;;"CLP";0;0
1057489-113-LQ25;"Convenio de Suministro de Cuffómetro Desechable por 36 meses para Hospital del Salvador ";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Bienes y Servicios";"AV SALVADOR 364";"Providencia";"Región Metropolitana de Santiago";"LQ";"Que, el Hospital del Salvador necesita contar con un Convenio de Suministro de Cuffómetro Desechable por 36 meses para Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial; Que, por la cuantía determinada, la presente licitación se ubica en el tramo para contrataciones iguales o superiores a 1.000 UTM e inferiores a 5.000 UTM, de conformidad al Artículo 36º del Reglamento de la Ley Nº19.886;";2025-03-24T11:56:16.773;2025-04-14T16:00:00;2025-07-15T16:00:00;140000000;"CLP";0;0
1057501-110-LQ25;"Convenio 2 insumos medicina transfusional por 36 meses";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"61.608.502-6";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"Avenida Melchor  Concha y Toro 3459, Puente Alto";"Puente Alto";"Región Metropolitana de Santiago";"LQ";"La necesidad de contar con insumos";2025-03-24T11:54:05.967;2025-04-14T15:30:00;2025-05-14T18:00:00;;"CLP";0;0
5060-21-L125;"S53-SEP. SERVICIO DE IMPRESIÓN PARA ESC.MILLARAY ORD N°11";"I MUNICIPALIDAD DE TEMUCO";"69.190.700-7";"Municipalidad de Temuco-Educación";"PRAT 0130";"Temuco";"Región de la Araucanía ";"L1";"S53-SEP. SERVICIO DE IMPRESIÓN PARA ESC.MILLARAY ORD N°11";2025-03-24T11:51:43.97;2025-03-31T15:10:00;2025-04-22T15:10:00;3000000;"CLP";0;0
759916-2-LE25;"SERVICIO MEJORAMIENTO BAÑOS PUBLICOS  CESFAM ANDES";"SERVICIO SALUD METROPOLITANO OCCIDENTE";"61.608.200-0";"CESFAM ANDES";"ALAMEDA 2429";"Santiago";"Región Metropolitana de Santiago";"LE";"LLÁMESE a Licitación Pública para la CONTRATACION DE SERVICIO DE MEJORAMIENTO BAÑOS PUBLICOS – CESFAM ANDES dependiente DEL SERVICIO DE SALUD METROPOLITANO OCCIDENTE";2025-03-24T11:47:39.95;2025-04-03T18:00:00;2025-05-06T18:00:00;;"CLP";0;0
2361-5-LP25;"CONTRATACION DE SEGUROS PARA BIENES INMUEBLES Y VEHICULOS DEL DEPARTAMENTO DE ADMINISTRACION DE EDUCACION MUNICIPAL DE TALCAHUANO";"I MUNICIPALIDAD DE TALCAHUANO";"69.150.800-5";"DAEM";"DAEM TALCAHUANO TONGOY 220 HIGUERAS";"Talcahuano";"Región del Biobío ";"LP";"REALIZAR LA CONTRATACIÓN DE SEGUROS, PARA  BIENES INMUEBLES Y VEHICULOS DEL DEPARTAMENTO DE ADMINISTRACION DE EDUCACION MUNICIPAL DE TALCAHUANO";2025-03-24T11:46:49.403;2025-04-14T15:30:00;2025-05-15T17:00:00;81000000;"CLP";0;0
886954-105-LP25;"CONVENIO DE SUMINISTRO DE INSUMOS VARIOS PARA SERVICIO NEONATOLOGIA DEL HGGB ";"HOSPITAL GUILLERMO GRANT BENAVENTE DE CO";"61.602.189-3";"Abastecimiento Insumos";"San Martin 1436";"Concepción";"Región del Biobío ";"LP";"Proveer de los insumos para brindar atención de calidad a los pacientes del HGGB";2025-03-24T11:46:33.15;2025-04-14T17:00:00;2025-07-15T18:00:00;;"CLP";0;0
558257-4-LQ25;"SISTEMA DE GESTIÓN INTEGRADO ERP";"CORPORACION MUNICIPAL DE EDUCACION,SALUD,CULTURA Y ATENCION AL MENOR,";"70.878.900-3";"ADMINISTRACIÓN CENTRAL CMQ";"BAQUEDANO 960";"Quilpué";"Región de Valparaíso ";"LQ";"El objetivo de la presente licitación es modernizar y automatizar los procesos contables, financieros, presupuestarios, de adquisiciones y de tesorería de la entidad. La implementación de este Sistema permitirá aumentar la eficiencia operativa, mejorar la transparencia y el control interno en los procesos de la Corporación Municipal de Quilpué.";2025-03-24T11:46:00;2025-04-09T10:10:00;2025-04-14T16:18:00;162000000;"CLP";0;0
2080-138-LE25;"COMPRA ÁCIDO FOLÍNICO Y OTROS PARA EL HDFRZ";"SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA";"61.602.138-9";"Hospital Regional Rancagua - HRR";"Avenida Salvador Allende Nº 350";"Rancagua";"Región del Libertador General Bernardo O´Higgins";"LE";"El objeto de esta Licitación es contar con una adecuada adquisición de COMPRA DE ÁCIDO FOLÍNICO Y OTROS PARA EL HOSPITAL DR. FRANCO RAVERA ZUNINO, durante el curso del contrato.";2025-03-24T11:44:31.77;2025-03-31T15:00:00;2025-05-30T18:00:00;;"CLP";0;0
1058085-59-LE25;"CONVENIO SUMINISTRO DE FENILEFRINA CLORHIDRATO 10 MG ML SOLUCION INYECTABLE PARA EL HOSPITAL DEL SALVADOR";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Fármacos";"Avda. Salvador # 364";"Alhué";"Región Metropolitana de Santiago";"LE";"Que, el Hospital del Salvador necesita contar con un CONVENIO SUMINISTRO DE FENILEFRINA CLORHIDRATO 10 MG/ ML SOLUCION INYECTABLE PARA EL HOSPITAL DEL SALVADOR con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial durante periodo de 36 meses. Que, por la cuantía determinada, la presente licitación se ubica en el tramo para contrataciones de aquellas iguales o superiores a 100 UTM e inferiores a 1.000 UTM, en conformidad al Artículo 36º del Reglamento de la Ley Nº19.886; Que hechas las consultas respectivas, la provisión de Medicamentos Intermediados, no se encuentra disponibles por Convenios Marcos ofrecidos en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl; Que, esta compra esta vinculada al proyecto 1058085-5-PC25, correspondiente al plan anual de compras del año 2025.";2025-03-24T11:43:27.71;2025-04-03T16:00:00;2025-07-02T14:27:00;66000000;"CLP";0;0
1058029-2-LE25;"LICITACION MEDICAMENTOS MES DE MARZO 2025";"SERVICIO DE SALUD BIO BIO HOSPITAL DE YU";"61.607.307-9";"Fármarcos";"Bienes y Servicios";"Yumbel";"Región del Biobío ";"LE";"Se solicita ADQUISICIÓN DE MEDICAMENTOS POR INCUMPLIMIENTO CENABAST CORRESPONDIENTE AL MES DE MARZO 2025.";2025-03-24T11:40:32.847;2025-03-31T15:00:00;2025-04-30T17:00:00;24990000;"CLP";0;0
1057501-92-LR25;"Convenio insumos diálisis por 48 meses";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"61.608.502-6";"COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO";"Avenida Melchor  Concha y Toro 3459, Puente Alto";"Puente Alto";"Región Metropolitana de Santiago";"LR";"La necesidad de ocntar con insumos";2025-03-24T11:40:21.66;2025-04-24T15:30:00;2025-05-24T18:00:00;;"CLP";0;0
938614-16-LQ25;"SERV. ASEO Y MANT. A VERDES VILLA MILITAR OESTE";"COMANDO DE APOYO A LA FUERZA";"65.124.882-5";"Zona de Bienestar Región Metropolitana";"Av. Beaucheff 1930";"Santiago";"Región Metropolitana de Santiago";"LQ";"SERVICIO DE ASEO Y MANTENCIÓN DE ÁREAS VERDES PARA LA  VILLA MILITAR OESTE INSTALACIÓN DEPENDIENTE DE LA ZONA DE BIENESTAR REGIÓN METROPOLITANA";2025-03-24T11:38:00;2025-04-14T16:00:00;2025-04-23T18:00:00;;"CLP";0;0
1075963-102-LE25;"SUMINISTRO E INSTALACION DE AIRES ACONDICIONADOS PARA EMERGENCIA";"SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI";"61.606.001-5";"Hospital Juan Noé";"18 DE SEPTIEMBRE #1000, ARICA. ";"Santiago";"Región de Arica y Parinacota";"LE";"SUMINISTRO E INSTALACION DE AIRES ACONDICIONADOS PARA EMERGENCIA.";2025-03-24T11:35:17.933;2025-04-03T15:30:00;2025-04-10T17:30:00;8000000;"CLP";0;0
4168-37-LE25;"Acaricida Orgánico";"ILUSTRE MUNICIPALIDAD DE COLBUN";"69.130.500-7";"Municipalidad";"Adolfo Novoa 419";"Colbún";"Región del Maule ";"LE";"Programa Apícola 2025";2025-03-24T11:30:30.053;2025-04-03T19:53:00;2025-04-07T15:01:00;;"CLP";0;0
1380-84-LP25;"Propuesta Pública N° 137 DEL 2025 denominada “ADQUISICIÓN DE CATÉTER TUNELIZADO”";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"61.602.232-6";"HOSPITAL DOCTOR HERNAN HENRIQUEZ ARAVENA";"";"";"Región de la Araucanía ";"LP";"Las presentes bases se refieren a las condiciones y características técnicas requeridas para adquirir CATÉTER TUNELIZADO, en adelante: “los Insumos” por el periodo de doce (12) meses, todo en concordancia al Plan Compras y Contrataciones año 2025 (PAC), Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 1 y otros anexos que constituyen el referido llamado a licitación.";2025-03-24T11:29:21.123;2025-04-14T15:00:00;2025-07-13T18:00:00;107100000;"CLP";0;0
648752-10-LE25;"ELEMENTOS DE HERRAJE";"COMANDO DE APOYO A LA FUERZA";"61.980.130-k";"Jefatura de Sanidad Militar - JESAM";"Av. GUANACO N° 2650";"Conchalí";"Región Metropolitana de Santiago";"LE";"ADQUISICIÓN DE ELEMENTOS DE HERRAJE PARA CABALLAR Y MULAR DE LA INSTITUCIÓN";2025-03-24T11:26:36.187;2025-04-03T17:00:00;2025-04-28T17:00:00;50437815;"CLP";0;0
434-21-L125;"CONTRATO SUMINISTRO SERVICIO VULCANIZACION MEMO 11 MOVILIZACION";"I MUNICIPALIDAD DE CAUQUENES";"69.120.400-6";"Adquisiciones";"BODEGA MUNICIPAL";"Cauquenes";"Región del Maule ";"L1";"CONTRATO DE SUMINISTRO SERVICIO DE VULCANIZACION DE NEUMATICOS DE LOS VEHICULOS MUNICIPALES, AÑO 2025. DE ACUERDO A BASES ADMINISTRATIVAS Y TECNICAS. SEGUN MEMO N° 11 DE ADMINISTRACION.";2025-03-24T11:23:31.447;2025-03-31T15:05:00;2025-04-22T16:00:00;6000000;"CLP";0;0
1232565-5-LE25;"Adquisición de Rack y Artículos Computacionales Proyecto ULS 21991";"UNIVERSIDAD DE LA SERENA";"70.783.100-6";"DIRECCIÓN DE DESARROLLO ESTRATÉGICO Y CALIDAD";"Benavente 980";"La Serena";"Región de Coquimbo ";"LE";"Adquisición de Rack y Artículos Computacionales, Proyecto ULS 21991, según SC N° 46386";2025-03-24T11:21:50.323;2025-04-03T17:30:00;2025-05-29T18:51:00;31500000;"CLP";0;0
1058132-15-LE25;"Compra por Suministro de Medicamentos para usuarios PRAIS";"SERVICIO DE SALUD DE TALCAHUANO HOSPITAL";"61.607.202-1";"Fármarcos";"Alto Horno 777 - Higueras";"Talcahuano";"Región del Biobío ";"LE";"La necesidad de comprar MEDICAMENTOS” para su entrega a usuarios PRAIS atendidos en el Hospital Las Higueras";2025-03-24T11:20:53.003;2025-04-03T15:00:00;2025-04-28T17:00:00;32000000;"CLP";0;0
3191-19-LE25;"LE INS INSUMOS CLINICOS";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.017-1";"HOSPITAL NAVAL ALMIRANTE NEF";"";"";"Región de Valparaíso ";"LE";"La necesidad de adquirir insumos clínicos para el Hospital Naval Almirante Nef.";2025-03-24T11:19:17.773;2025-03-31T15:00:00;2025-04-30T18:00:00;;"CLP";0;0
1057418-3-LQ25;"CONVENIO SUMINISTRO DE INSUMOS PARA LABORATORIO DEL HFC MULCHEN";"SERVICIO DE SALUD BIO BIO HOSPITAL DE MULCHEN";"61.607.302-8";"Bienes y Servicios";"Villagra N° 455";"Mulchén";"Región del Biobío ";"LQ";"Las presentes Bases de Licitación regirán el proceso para la contratación Convenio Suministro de Insumos para Laboratorio del HFC Mulchén, según solicitud de adquisición HFCM 31160 emitida por Jefe Servicio de Laboratorio.";2025-03-24T11:18:10.853;2025-04-14T15:00:00;2025-04-29T15:00:00;150000000;"CLP";0;0
3842-7-LE25;"REPINT. DE PASOS PEATONALES Y RESALTOS PUNITAQUI";"I MUNICIPALIDAD DE PUNITAQUI";"69.040.900-3";"Oficina de Proyectos";"Caupolican 1147";"Punitaqui";"Región de Coquimbo ";"LE";"Repintado de pasos peatonales y resaltos reductores de velocidad, con el fin de mejorar las condiciones de tránsito en las calles de la comuna de Punitaqui. 106 Repintado de pasos peatonales de seis o siete líneas según corresponda, de 4,00 mts por 0,50 mts. 16	Repintado de resaltos reductores de velocidad.";2025-03-24T11:16:32.777;2025-04-03T15:30:00;2025-05-30T15:34:00;;"CLP";0;0
1232565-4-LQ25;"Adq. de Servidor Instalación y Acces. ULS21991";"UNIVERSIDAD DE LA SERENA";"70.783.100-6";"DIRECCIÓN DE DESARROLLO ESTRATÉGICO Y CALIDAD";"Benavente 980";"La Serena";"Región de Coquimbo ";"LQ";"Adq. de Servidor, Instalación y Accesorios. ULS21991, según SC 46361";2025-03-24T11:14:26.37;2025-04-14T16:00:00;2025-06-16T18:00:00;;"CLP";0;0
1665-4-L125;"Compra de Servicios Administrativos ";"SERVICIO SALUD DEL RELONCAVI";"61.602.311-k";"HOSPITAL DE CHAITEN";"Por correo electrónico";"Las Condes";"Región Metropolitana de Santiago";"L1";"Necesidad de Servicio de SOME para la mejora de atención de SOME";2025-03-24T11:12:54.66;2025-03-31T15:00:00;2025-04-02T14:25:00;6750000;"CLP";0;0
1395852-3-LQ25;"CONTRATO DE SUMINISTRO ADQUISICIÓN DE ÁRIDOS AMBBC";"ASOCIACION DE MUNICIPALIDADES BIO BIO CENTRO";"65.100.885-9";"División de Compras";"COLO COLO 484";"Los Angeles";"Región del Biobío ";"LQ";"SE REQUIERE REALIZAR CONTRATO DE SUMINISTRO DE : - RIPIO BAJO 1 ½”  - BASE ESTABILIZADA BAJO 1 ½”  - BASE ESTABILIZADA BAJO 3” - BASE ESTABILIZADA BAJO 4” - ARENA - BOLONES - GRAVILLA";2025-03-24T11:12:19.193;2025-04-14T15:00:00;2025-04-24T13:00:00;165000000;"CLP";0;0
2374-2-LE25;"SEGUROS DE LOS BIENES DEL CEMENTERIO GENERAL";"I MUNICIPALIDAD DE RECOLETA";"61.608.001-6";"ADQUISICIONES CEMENTERIO";"vmanriquez@cementeriogeneral.cl";"Recoleta";"Región Metropolitana de Santiago";"LE";"El objetivo de la licitación es asegurar a todo evento los bienes del Cementerio General, los que comprenden, de acuerdo a las bases técnicas: Los rubros a asegurar se clasifican en las siguientes agrupaciones: a	Edificios y sus contenidos, b	Recaudación cajas recaudadoras del Cementerio, c	Responsabilidad civil. d	Vehículos e	Obras de arte f	Equipos Electrónicos de Computación";2025-03-24T11:10:02.577;2025-04-03T15:00:00;2025-04-22T17:00:00;;"CLP";0;0
1149-9-O125;"CONSERVACIÓN CON REFUERZO DE RIBERA RÍO TURBIO";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"Dirección de Obras Hidráulicas  - XI Región";"Riquelme 465 Block B piso 3";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"O1";"CONSERVACIÓN CON REFUERZO DE RIBERA RÍO TURBIO,  COMUNA DE LAGO VERDE, AÑO 2025";2025-03-24T11:07:45.837;2025-04-08T16:00:00;2025-04-30T17:00:00;;"CLP";0;0
1019-23-LQ25;"ADQUISICIÓN DE HORAS DE VUELO EN HELICÓPTERO";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO";"Morandé 59, piso 8";"Santiago";"Región Metropolitana de Santiago";"LQ";"ADQUISICIÓN DE HORAS DE VUELO EN HELICÓPTERO 2025 El objetivo general de esta licitación pública, es adquirir horas de vuelo, las cuales serán destinadas a la medición y conservación de las estaciones nivométricas de la Red Hidrométrica Nacional (RHN) que posee la DGA, a lo largo y ancho del territorio nacional, según se especifica en las Bases Técnicas";2025-03-24T11:07:02.97;2025-04-14T16:00:00;2025-05-09T19:00:00;280000000;"CLP";0;0
3671-22-LQ25;"MEJORAMIENTO AREAS VERDES VILLA LOS MAITENES SEGUNDO LLAMADO";"ILUSTRE MUNICIPALIDAD DE CHILLAN VIEJO";"69.266.500-7";"Secplan";"Ignacio Serrano N° 300";"Chillán Viejo";"Región del Ñuble";"LQ";"CONTRATACION DE EL PROYECTO MEJORAMIENTO AREA VERDE VILLA LOS MAITENES RUCAPEQUEN, CHILLAN VIEJO , FONDOS FRIL";2025-03-24T11:05:37.073;2025-04-14T15:00:00;2025-07-14T17:00:00;172838000;"CLP";0;0
1057049-79-LE25;"VDH Suministro e instalación en arriendo de equipo aire acondicionado para unidad de SEDILE mitigación del HCSBA";"SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN";"61.608.604-9";"Bienes y Servicios";"Santa Rosa 1234";"Santiago";"Región Metropolitana de Santiago";"LE";"El objetivo de la Propuesta es la contratación de “SUMINISTRO E INSTALACIÓN EN ARRIENDO DE EQUIPO AIRE ACONDICIONADO PARA UNIDAD DE SEDILES MITIGACIÓN DEL HOSPITAL CLÍNICO SAN BORJA ARRIARÁN”, solicitados en las especificaciones técnicas, en concordancia con las Bases Administrativas, Técnicas, Formularios, aclaraciones y otros documentos que pudieran formularse en el transcurso de la licitación. Se entenderá que todo proveedor conoce y acepta irrevocablemente el contenido de las Bases de licitación, por el solo hecho de presentar ofertas en este proceso de licitación.";2025-03-24T10:54:09.193;2025-04-03T15:30:00;2025-05-20T19:00:00;;"CLP";0;0
2767-23-LP25;"Conservación Reductores de Velocidad La Cisterna";"I MUNICIPALIDAD DE LA CISTERNA";"69.072.000-0";"SECPLAC";"Gran Avenida José Miguel Carrera Nº 8585";"La Cisterna";"Región Metropolitana de Santiago";"LP";"La Municipalidad de La Cisterna llama a Propuesta Pública con el objeto de contratar los trabajos para llevar a cabo la Conservación de Reductores de velocidad en diversos puntos de la Comuna de La Cisterna.";2025-03-24T10:53:24.163;2025-04-04T11:00:00;2025-05-05T17:30:00;;"CLP";0;0
1057547-147-LE25;"CONV SERVICIO PROFESIONALES IMÁGENES DE LA MAMA";"SERVICIO DE SALUD VALDIVIA HOSPITAL BASE";"61.607.502-0";"Bienes y Servicios";"Bienes y Servicios";"Valdivia";"Región de Los Ríos";"LE";"CONVENIO SERVICIO PROFESIONALES PARA PROCEDIMIENTOS GUIADOS POR IMÁGENES DE LA MAMA BIOPSIA ESTEREOTÁXICA DIGITAL EN EL HOSPITAL BASE VALDIVIA";2025-03-24T10:53:07.3;2025-04-03T19:00:00;2025-06-23T19:59:00;45000000;"CLP";0;0
3890-11-L125;"ADQ. INSUMOS COMPUTACIONALES Y TECNOLÓGICOS FREIRE";"I MUNICIPALIDAD DE FREIRE";"69.190.900-K";"MUNICIPALIDAD DE FREIRE";"AVDA SCHLEYER N°336 ";"Freire";"Región de la Araucanía ";"L1";"ADQ. INSUMOS COMPUTACIONALES Y TECNOLÓGICOS PARA DIFERENTES DEPEDENDENCIAS MUNICIPALES DE FREIRE";2025-03-24T10:50:07.617;2025-03-31T15:34:00;2025-05-29T15:35:00;6000000;"CLP";0;0
