codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1059082-13-LE25;SERVICIO DE TRANSPORTE JI CRECER JUGANDO;JUNTA NACIONAL DE JARDINES INFANTILES;70.072.600-2;Junji - Región Ñuble;;;Región del Ñuble;LE;cerradas;CONTRATACIÓN DEL SERVICIO DE TRANSPORTE ESCOLAR PARA EL JARDIN INFANTIL CRECER JUGANDO, COMUNA DE BULNES, CODIGO 16102010 DE JUNJI REGIÓN DE ÑUBLE;2025-04-01T11:51:54.003;2025-04-11T16:00:00;2025-04-25T17:00:00;22500000;CLP;0;0
2111-100-LP25;MANTENIMIENTO CORR. DE VENTILADORES HAMILTON;HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO;61.608.602-2;Hospital de Urgencia Asistencia Pública;Curico N345 Bodega Central;Santiago;Región Metropolitana de Santiago;LP;cerradas;SE REQUIERE LA CONTRATACION DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DE VENTILADORES HAMILTON PARA EL HUAP;2025-04-01T11:50:33.953;2025-04-11T15:00:00;2025-05-12T15:00:00;;CLP;0;0
1059082-12-LE25;CURSOS DE CAPACITACIÓN PAC 2025;JUNTA NACIONAL DE JARDINES INFANTILES;70.072.600-2;Junji - Región Ñuble;;;Región del Ñuble;LE;cerradas;CONTRATACIÓN DE CURSOS DE CAPACITACIÓN QUE SE INDICAN EN MODALIDAD B-LEARNING, PARA FUNCIONARIAS DE LA JUNTA NACIONAL DE JARDINES INFANTILES REGIÓN DE ÑUBLE;2025-04-01T11:51:47.92;2025-04-11T17:00:00;2025-04-26T17:30:00;;CLP;0;0
1057514-3-LE25;SERVICIO CAPACITACION PLAN ANUAL AÑO 2025;SERVICIO DE SALUD NUBLE HOSPITAL DE EL C;61.607.006-1;Bienes y Servicios;ISABEL RIQUELME 448;El Carmen;Región del Ñuble;LE;cerradas;En atención a Res. Ext. 4C1 N288 del 27.01.2025 que aprueba Programa Anual de Capacitación Servicio de Salud Ñuble año 2025, el Hospital Comunitario de Salud Familiar El Carmen, requiere contratar el Servicio de Capacitación para desarrollar a través de capacitaciones grupales, el Programa de Capacitación Anual año 2025 dirigido a los funcionarios del establecimiento.;2025-04-01T11:49:05.203;2025-04-11T15:33:00;2025-04-30T15:34:00;8478000;CLP;0;0
2724-21-LE25;Servicio de arriendo de Camiones Tolva;ILUSTRE MUNICIPALIDAD DE SAN CARLOS;69.140.500-1;COMPRAS Y CONTRATACIONES MUNICIPALES;Vicuña Mackenna 436, CUARTO PISO FINANZAS;San Carlos;Región del Ñuble;LE;cerradas;La necesidad de llamar a licitación Pública, la provisión del servicio de Suministro de 3 Camiones Tolva para la Comuna de San Carlos, requeridos por la DOM, de acuerdo a terminos y condiciones descritas en las bases administrativas especiales, especificaciones tecnicas y anexos.;2025-04-01T11:40:00;2025-04-11T15:20:00;2025-05-09T13:21:00;43750000;CLP;0;0
1469-46-L125;SERVICIO DE CONTROL DE PLAGAS DE LA SEDE SANTA CRUZ DE LA UNIVERSIDAD DE TALCA;UNIVERSIDAD DE TALCA;70.885.500-6;Universidad de Talca;Edificio Lircay de la Universidad de Talca, Calle 19 Norte, 1665;Talca;Región del Maule;L1;adjudicadas;La Sede Santa Cruz de la Universidad de Talca, requiere del servicio de control de plagas.;2025-04-01T11:41:05.53;2025-04-14T15:30:00;2025-04-17T18:00:00;;CLP;0;0
1057430-23-LE25;Convenio Mantención Equipos de aire acondicionado;SERVICIO NACIONAL DE SALUD HOSPITAL DE LOTA;61.602.203-2;Bienes y Servicios;Carrera 702 Lota;Lota;Región del Biobío;LE;cerradas;Las presentes Bases Especiales y documentación anexada tiene por objeto regular los procedimientos de: Licitación Pública, Apertura, Evaluación, Adjudicación, Ejecución, Recepción y Puestas en Marcha del contrato respectivo motivo de la presente Licitación. Se requiere contar con un Convenio de Mantención preventiva, correctiva y reparativa de Equipos de Aire Acondicionado del Hospital de Lota, de acuerdo a requerimientos especificados en las Bases Administrativas y Técnicas de la presente Licitación. Se pretende obtener la mejor calidad y oportunidad en los servicios antes mencionado a un precio conveniente con el fin de dar atención a beneficiarios del sistema público de salud de acuerdo a protocolos técnicos y administrativos establecidos por el Hospital.;2025-04-01T11:37:33.93;2025-04-11T15:00:00;2025-06-09T18:00:00;;CLP;0;0
5158-11-LE25;Mantenim. Multicancha sector pérgolas CIB ULS2395;UNIVERSIDAD DE LA SERENA;70.783.100-6;DIRECCION DE SERVICIOS;;;Región de Coquimbo;LE;cerradas;Se requiere, contratar la Obras denominada Mantenimiento de Multicancha sector pérgolas Campus Isabel Bongard ULS 2395 de la Universidad de La Serena, de conformidad a lo indicado en las Bases tanto Técnicas como Administrativas.;2025-04-01T11:32:27.97;2025-04-11T16:00:00;2025-05-26T18:00:00;26190000;CLP;0;0
2773-15-LE25;CONTRATACIÓN DE SEGUROS PARA BIENES DE LA DIRECCIÓN DE ADMINISTRACIÓN DE SALUD MUNICIPAL DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69.264.700-9;DIRECCION DE ADMINISTRACION DE SALUD;OROZIMBO BARBOSA 104;Chiguayante;Región del Biobío;LE;cerradas;La Ilustre Municipalidad de Chiguayante, a través de su Departamento de Administración de Salud Municipal (DAS), requiere contratar el servicio de Seguros para Vehículos, Edificios y su contenido, pertenecientes a los centros de salud y oficinas bajo su subordinación, con la finalidad de evitar pérdidas de infraestructura, vehículos, instalaciones y materiales, que pudiesen afectar la atención de nuestros usuarios y el normal funcionamiento de los centros de atención de salud de nuestra comuna. Por lo cual, se convoca a los proveedores del rubro que se encuentren inscritos en el portal Mercado Público para contratar dicho requerimiento, según las condiciones que en adelante se expresan. El fundamento de este servicio se encuentra contenido en la Solicitud de Pedido Interno N26/2025, de fecha 05 de febrero de 2025, la documentación de respaldo y las especificaciones técnicas adjuntas.;2025-04-01T11:32:00;2025-04-11T12:00:00;2025-04-30T17:00:00;;CLP;0;0
162-14-LE25;Servicios de Aseo para Oficinas Chaitén y Futaleuf;SUBSECRETARIA DE SALUD PUBLICA;61.601.000-K;Seremi de Salud X Región;;;Región de los Lagos;LE;cerradas;Servicios de Aseo para Oficinas Chaitén y Futaleufú;2025-04-01T11:31:40.62;2025-04-14T17:44:00;2025-04-22T12:45:00;;CLP;0;0
1040782-1-LE25;186 - Proyecto habilitación eléctrica datos telefonía e iluminación nuevas dependencias Servel Dirección Regional de Ñuble;SERVICIO ELECTORAL;60.504.000-4;XVI Ñuble;Esmeralda N340 piso 11 ala sur, Iquique;Iquique;Región del Ñuble;LE;cerradas;El presente llamado a licitación pública tiene como finalidad proveer al Servicio Electoral (SERVEL) la habilitación de las nuevas oficinas de la Dirección Regional de Ñuble, ubicadas en Carrera N 460, Chillán. Este servicio busca mejorar la calidad y accesibilidad de la atención a la ciudadanía, así como optimizar las condiciones laborales del personal. Todo ello deberá realizarse conforme a los estándares, terminaciones y especificaciones técnicas previamente definidos por SERVEL en el presente proceso licitatorio.;2025-04-01T11:25:31.177;2025-04-11T15:00:00;2025-04-30T17:00:00;22000000;CLP;0;0
4520-1-LE25;EJECUCIÓN PROGRAMA GES SALUD ORAL 2025;I MUNICIPALIDAD DE TREHUACO;69.266.400-0;Depto. de Salud;JUAN MACKENNA S/N;Trehuaco;Región del Ñuble;LE;cerradas;SALUD ORAL INTEGRAL A PERSONAS DE 60 AÑOS;2025-04-01T11:19:37.137;2025-04-11T15:33:00;2025-04-14T15:34:00;;CLP;0;0
2483-74-LE25;SUMINISTRO DE CARPAS Y TOLDOS PARA ACTIVIDADES MUNICIPALES 2025 DEPARTAMENTO DE RELACIONES PÚBLICAS;I MUNICIPALIDAD DE QUILICURA;69.071.300-4;DEPARTAMENTO COMPRAS PÚBLICAS;;;Región Metropolitana de Santiago;LE;adjudicadas;SUMINISTRO DE CARPAS Y TOLDOS PARA ACTIVIDADES MUNICIPALES 2025, DEPARTAMENTO DE RELACIONES PÚBLICAS;2025-04-01T11:10:01.543;2025-04-11T15:01:00;2025-05-14T18:00:00;;CLP;0;0
2710-25-LE25;RX DE TORAX Y CADERAS APS COMUNA DE OVALLE;MUNICIPALIDAD DE OVALLE;69.040.700-0;Depto. de Salud e Higiene Ambiental;JORGE EDWARDS 543;Ovalle;Región de Coquimbo;LE;cerradas;RX DE TORAX LATERAL Y ANTEROPOSTERIOR Y RX DE CADERAS NIÑOS(AS) ENTRE 3 A 6 MESES.;2025-04-01T11:08:27.677;2025-04-11T14:00:00;2025-05-20T19:57:00;41269200;CLP;0;0
1969-19-LE25;ADQUISICION SERVICIO DE TELEFONIA C.D.P. YUMBEL;DIRECCION GENERAL DE GENDARMERIA DE CHIL;61.004.068-3;Región del Bio Bío;Compañia 1048, piso 7;Santiago Centro;Región del Biobío;LE;cerradas;Que, Gendarmería de Chile a través del Centro Detención Preventiva de Yumbel, efectúa el llamado a licitacion publica, para la ADQUISICIÓN DE SERVICIO DE TELEFONÍA PARA GENDARMERÍA DE CHILE- C.D.P. YUMBEL, por un periodo de 36 meses, con un presupuesto estimado de 21.600.000 I.V.A. Incluido.;2025-04-01T11:00:00;2025-04-14T15:00:00;2025-05-09T15:00:00;450000;CLP;0;0
1175-51-LE25;LIC. 47.25 ADQ. EQUIP. DENTAL BOROA FILULAWEN;SERVICIO DE SALUD ARAUCANIA SUR;61.607.400-8;Dirección Servicio Salud Araucanía Sur;MANUEL BULNES N 590;Temuco;Región de la Araucanía;LE;cerradas;Se requiere la ADQUISICIÓN DE EQUIPAMIENTO DENTAL PARA REPOSICIÓN CENTRO DE SALUD INTERCULTURAL BOROA FILULAWEN, NUEVA IMPERIAL, nuevo y sin uso. Las características técnicas, se detallan en el ANEXO N3 de las presentes bases. Debe cumplir con todas las características marcadas como obligatorias para que la oferta sea admisible.;2025-04-01T10:56:22.197;2025-04-14T15:30:00;2025-07-14T18:00:00;;CLP;0;0
4642-26-LE25;MANT. PREVENTIVA Y CORRECTIVA EQUIPO RAYOS X;DIRECCION DE LOGISTICA DE CARABINEROS;60.514.000-9;Fondos Hospitales;Valencia Nro. 2430;Ñuñoa;Región Metropolitana de Santiago;LE;cerradas;REX. NRO.399 26-03-2025 APROBATORIA DE BASES PARA LA CONTRATACIÓN DEL SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE UN EQUIPO RAYOS X ARCO EN C DEL SERVICIO DE IMAGENOLOGIA DEL HOSPITAL DE CARABINEROS, POR UN PERIODO DE 24 MESES, UBICADO EN AVENIDA ANTONIO VARAS 2500, ÑUÑOA. CDP 189 - 2025, SOLICITUD NRO. 2500589;2025-04-01T10:55:55.973;2025-04-11T16:00:00;2025-05-05T17:00:00;;CLP;0;0
2385-16-LE25;ADQUISICIÓN E INSTALACIÓN DE EQUIPOS DE AIRE ACONDICIONADO;I MUNICIPALIDAD DE CALAMA;69.020.200-K;ADQUISICIONES;;;Región de Antofagasta;LE;cerradas;La Ilustre Municipalidad de Calama requiere la adquisición e instalación de tres (03) equipos de aire acondicionado, los cuales serán ubicados en el Salón de Honor de la municipalidad. Según lo solicitado en el Memorándum N18 de la Jefa de Gabinete.;2025-04-01T10:46:31.027;2025-04-11T15:00:00;2025-04-30T18:00:00;;CLP;0;0
1952-30-LP25;CONVENIO SUMINSITRO MANGAS DE ECOGRAFIAS PARA HOSPITAL VILLARRICA;Hospital Villarrica;61.602.248-2;Hospital Villarrica;San Martín 460;Villarrica;Región de la Araucanía;LP;cerradas;El hospital de Villarrica, a través de su departamento de abastecimiento, requiere la adquisición de CONVENIO SUMINISTRO MANGAS DE ECOGRAFÍA PARA HOSPITAL VILLARRICA, El contrato se cursará por un periodo de 18, pudiendo ser renovado hasta por 12, por razones fundadas, en la medida que existan disponibilidad financiera y los resultados de los informes de evaluación, mínimo uno al año, así lo amerite.;2025-04-01T10:44:39.943;2025-04-16T15:30:00;2025-07-15T17:00:00;;CLP;0;0
2111-47-LE25;SERVICIO DE FACTURACION ELECTRONICA PARA EL HUAP;HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO;61.608.602-2;Hospital de Urgencia Asistencia Pública;Curico N345 Bodega Central;Santiago;Región Metropolitana de Santiago;LE;cerradas;El Hospital de Urgencia Asistencia Pública requiere contratar un SERVICIO DE FACTURACIÓN ELECTRÓNICA PARA EL HUAP por 24 meses, a fin de Renovar y potenciar la Facturación electrónica. Se requiere para generar los servicios de gestión de ventas, recepción y almacenamiento de documentos de facturación electrónica.;2025-04-01T10:44:11.177;2025-04-11T15:00:00;2025-05-14T18:00:00;;CLP;0;0
4890-7-LE25;SERVICIO DE ACOMPAÑAMIENTO AL SECTOR ARTESANAL;SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES;61.972.500-k;Consejo Regional de la Cultura y las Artes de Magallanes;Pedro Montt 809;Punta Arenas;Región de Magallanes y de la Antártica;LE;cerradas;SERVICIO DE ACOMPAÑAMIENTO AL SECTOR ARTESANAL EN LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA.;2025-04-01T10:43:31.727;2025-04-11T12:00:00;2025-05-02T11:10:00;4000000;CLP;0;0
1070620-55-LQ25;PZM-SUM.INSUMOS VM NO INVASIVA CON EQUIPO COMODATO;HOSPITAL DOCTOR ERNESTO TORRES GALDAMES;62.000.530-4;Hospital Dr. Ernesto Torres Galdames;Av. Héroes de la Concepción 502;Iquique;Región de Tarapacá;LQ;cerradas;El Hospital Dr. Ernesto Torres Galdames requiere contar con insumos de Kits de circuito de alto flujo con cánula debido a la alta demanda de pacientes pediátricos con infecciones respiratorias y otras enfermedades que se requieren de mayor asistencia y hospitalización.;2025-04-01T10:27:00;2025-04-11T19:00:00;2025-05-13T15:00:00;;CLP;0;0
4218-1-LP25;Servicio Movilización DGAC;DIRECCION GENERAL DE AERONAUTICA CIVIL;61.104.022-9;UNIDAD DE COMPRA BIENESTAR SOCIAL COYHAIQUE;Bodega de transportista en ciudad de coyhaique;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;LP;cerradas;Servicio de movilización para funcionarios del Aeródromo Balmaceda.;2025-04-01T10:24:01.89;2025-04-14T15:01:00;2025-06-12T20:00:00;;CLP;0;0
1002-21-LQ25;HABILITACION DE 2 GALPONES EN PROVINCIA DE PALENA;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - X Región - Dirección Regional;Av. Bdo OHiggins 451, 4 Piso;Puerto Montt;Región de los Lagos;LQ;cerradas;Habilitación de 2 galpones en Cuesta Moraga Ruta 7, Provincia de Palena.;2025-04-01T10:20:23.62;2025-04-11T14:00:00;2025-04-25T17:00:00;;CLP;0;0
3470-6-LE25;ADQUISICION DE INSUMOS DENTALES PARA DSM;I MUNICIPALIDAD DE CHANCO;69.120.300-k;DEPTO. DE SALUD;Ignacio Carrera Pinto N 31;Chanco;Región del Maule;LE;cerradas;ADQUISICION DE INSUMOS DENTALES POR PROGRAMA ESTRATEGIAS DE SALUD BUCAL DEL DEPARTAMENTO DE SALUD DE LA ILUSTRE MUNICIPALIDAD DE CHANCO AÑO 2025.;2025-04-01T10:19:22.66;2025-04-11T19:52:00;2025-04-28T19:53:00;8000000;CLP;0;0
3085-16-LE25;REEMPLAZO DE CALDERA PARA SISTEMA DE CALEFACCIÓN;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;61.102.023-6;DEPTO. DE BIENESTAR SOCIAL (T);JORGE MONTT 126 BASE NAVAL;Talcahuano;Región del Biobío;LE;cerradas;REEMPLAZO DE CALDERA PARA SISTEMA DE CALEFACCIÓN CENTRAL EN EL CLUB DE OFICIALES PELÍCANO;2025-04-01T10:03:06.707;2025-04-11T10:01:00;2025-05-14T10:02:00;9164488;CLP;0;0
1057439-1-LE25;CONVENIO SUMINISTRO SAL INDUSTRIAL;SERVICIO DE SALUD COQUIMBO HOSPITAL LA SERENA;61.606.402-9;Bienes y Servicios;JOSE M. BALMACEDA 916;La Serena;Región de Coquimbo;LE;cerradas;CONVENIO SUMINISTRO SAL INDUSTRIAL PARA CALDERAS Y MAQUINAS DE DIALISIS DEL HOSPITAL LA SERENA.;2025-04-01T10:03:06.64;2025-04-11T17:00:00;2025-06-23T18:44:00;;CLP;0;0
1079659-12-LE25;ADQUISICIÓN DEL SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL VEHÍCULO POLICIAL J-015 DE LA 1RA. COMISARIA C.O.P. TEMUCO;DIRECCION DE LOGISTICA DE CARABINEROS;61.980.860-6;SECCIÓN COMPRAS ZONA CARAB ARAUCANÍA CONT ORD PUBL;GOROSTIAGA N 360, VICTORIA IX REG.ARAUCANÍA;Victoria;Región de la Araucanía;LE;adjudicadas;ADQUISICIÓN DEL SERVICIO DE MANTENCIÓN Y REPARACIÓN DEL VEHÍCULO POLICIAL J-015 DE LA 1RA. COMISARIA C.O.P. TEMUCO;2025-04-01T09:57:33.927;2025-04-11T18:00:00;2025-05-02T23:55:00;15688191;CLP;0;0
1660-37-LE25;COMPRA DE SERVICIO DE 2 ODONTOLOGOS;SERVICIO SALUD COQUIMBO HOSP DE SALAMANC;61.606.408-8;SERVICIO SALUD COQUIMBO HOSP DE SALAMANC;AVENIDA INFANTE N891;Salamanca;Región de Coquimbo;LE;adjudicadas;SE REQUIERE: COMPRA DE SERVICIOS DE 2 ODONTOLOGOS PARA PROGRAMA MÁS SONRISAS, SE ADJUNTAN BASES ADMINISTRATIVAS Y TECNICAS. SE ADJUNTAN FORMULARIOS EDITABLES. REQUIRENTE:JEFE DE SERVICIO DENTAL;2025-04-01T09:56:58.09;2025-04-11T18:46:00;2025-04-30T18:47:00;;CLP;0;0
1070620-57-LP25;SOC BALONES CORONARIO Y VASCULARES;HOSPITAL DOCTOR ERNESTO TORRES GALDAMES;62.000.530-4;Hospital Dr. Ernesto Torres Galdames;Av. Héroes de la Concepción 502;Iquique;Región de Tarapacá;LP;cerradas;la necesidad u objetivo de la presente contratación se sustenta en la adquisición de balones de contrapulsación cuya función principal es aumentar la circulación de la sangre durante la fase diastólica. La forma de conseguirlo es llenando el balón que hemos colocado en la aorta, de forma sincronizada con el corazón, durante la fase de relajación o diástole., con la finalidad de entregar una atención oportuna a pacientes considerando el aumento en atenciones y prestaciones ejecutadas actualmente.;2025-04-01T09:56:23.387;2025-04-14T15:00:00;2025-05-26T12:00:00;;CLP;0;0
5251-59-LE25;IMPRESORA 3D DE BIOIMPRESIÓN;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70.729.100-1;DEPARTAMENTO DE ABASTECIMIENTO;Calle Dieciocho N178, Santiago;Santiago;Región Metropolitana de Santiago;LE;cerradas;El objetivo de esta licitación es adquirir una impresora 3D de bioimpresión para la Universidad Tecnológica Metropolitana UTEM. Este equipamiento especializado será fundamental para fortalecer las actividades académicas, de investigación y desarrollo en áreas clave de la bioingeniería, biotecnología y ciencias aplicadas. La impresora 3D de bioimpresión permitirá la creación precisa de estructuras biológicas, facilitando el diseño y la producción de modelos tridimensionales a partir de biomateriales. Esto optimizará los procesos experimentales, acelerará los tiempos de desarrollo y garantizará la obtención de resultados más precisos y fiables. Su incorporación contribuirá significativamente al fortalecimiento de las competencias técnicas de los estudiantes y académicos, impulsando la innovación en proyectos de investigación avanzada. Además, este equipamiento asegurará un entorno de aprendizaje actualizado y dinámico, dotando a la comunidad universitaria de herramientas tecnológicas de vanguardia. Esto favorecerá la adaptación a las crecientes exigencias del ámbito científico y profesional, fomentando la formación de profesionales altamente capacitados y preparados para enfrentar los desafíos del futuro. Con esta adquisición, la UTEM reafirma su compromiso con la excelencia académica, la investigación innovadora y el desarrollo de nuevas tecnologías en el campo de la bioimpresión.;2025-04-01T09:47:15.017;2025-04-11T20:00:00;2025-05-14T15:30:00;17800000;CLP;0;0
3841-11-LE25;SERVICIO VULCANIZACION ENGRASE Y SOPLETEO;I MUNICIPALIDAD DE PEMUCO;69.141.600-3;I MUNICIPALIDAD DE PEMUCO;San Martín 498;Pemuco;Región del Ñuble;LE;desiertas;La Ilustre Municipalidad de Pemuco, invita a empresas del rubro de mecánica automotriz a presentar ofertas para la Servicios de vulcanización y engrase de vehículos municipales, Pemuco,;2025-04-01T09:40:00;2025-04-15T15:00:00;2025-04-16T12:54:00;3000000;CLP;0;0
3017-29-LE25;ADQUISICION DE ARTICULOS PARA RELACIONES PÚBLICAS;I MUNICIPALIDAD DE LOTA;69.151.300-9;Departamento de Adquisiciones;Pedro Aguirre Cerda 302;Lota;Región del Biobío;LE;cerradas;ADQUISICION DE ARTICULOS PARA RELACIONES PÚBLICAS;2025-04-01T09:37:15.47;2025-04-11T13:19:00;2025-05-28T13:20:00;7150000;CLP;0;0
2735-56-LE25;MEDICAMENTO ESOMEPRAZOL 40 MG;I MUNICIPALIDAD LO BARNECHEA;69.255.200-8;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;El Rodeo N 12.777;Lo Barnechea;Región Metropolitana de Santiago;LE;cerradas;Para la Farmacia Comunal de Lo Barnechea.;2025-04-01T09:18:57.183;2025-04-14T16:00:00;2025-06-16T23:30:00;;CLP;0;0
1939-6-LE25;Adq. transp.y descarga de tubos corrugados HDPE;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - RM - Provincia de Melipilla;Libertad 848;Melipilla;Región Metropolitana de Santiago;LE;cerradas;La Dirección de Vialidad Provincia de Melipilla, solicita ofertas para la Adquisición, transporte y descarga de 360 ml de tubería corrugadas de polietileno de alta densidad HDPE para ser utilizados en faenas de conservación en los distintos caminos de la Red Vial Provincial, Provincia de Melipilla, Región Metropolitana, conforme a los requerimientos administrativos y técnicos descritos en las presentes Bases de Licitación.;2025-04-01T09:21:00;2025-04-11T15:00:00;2025-04-28T20:00:00;;CLP;0;0
4316-1-LE25;PROTESIS DENTALES CUREPTO 2025;Ilustre Municipalidad de Curepto;69.110.300-5;DEPTO. SALUD;PLAZA DE ARMAS S/N, CUREPTO;Curepto;Región del Maule;LE;cerradas;ADQUIRIR PROTESIS DENTALES ACRILICAS Y METALICAS PARA USUARIOS DEL DEPARTAMENTOS DE SALUD DE CUREPTO;2025-04-01T09:08:28.39;2025-04-11T16:38:00;2025-04-14T16:39:00;;CLP;0;0
4309-54-LE25;CONV. SUMINISTRO BENCILPENICILINA y CLIUNDAMICINA;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;61.602.189-3;Abastecimiento Fármacos;San Martin 1436;Concepción;Región del Biobío;LE;cerradas;BENCILPENICILINAS Y CLINDAMICINAS;2025-04-01T08:58:31.98;2025-04-14T15:01:00;2025-07-11T10:04:00;;CLP;0;0
