codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1274285-14-LQ25;Lentes UAPO menores de 65 años;CORPORACION MUNICIPAL DE EDUCACION Y SALUD DE SAN BERNARDO;70.925.500-2;SALUD;AVENIDA MAIPÚ 440;San Bernardo;Región Metropolitana de Santiago;LQ;Publicada;Servicio de recepción de recetas ópticas y despachos de lentes ópticos para usuarias y usuarios menores de 65 años de la UAPO perteneciente a la Corporación Municipal de Educación y Salud de San Bernardo;2025-04-09T10:10:31.773;2025-04-25T09:00:00;2025-04-30T15:30:00;;CLP;0;0
2080-190-LP25;SUMINISTRO KIT DE JERINGAS INYECTORAS AUTOMATICAS;SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA;61.602.138-9;Hospital Regional Rancagua - HRR;Avenida Salvador Allende N 350;Rancagua;Región del Libertador General Bernardo OHiggins;LP;Publicada;El objeto de esta Licitación es contar con una adecuada adquisición del SUMINISTRO KIT DE JERINGAS INYECTORAS AUTOMATICAS CON EQUIPO EN COMODATO PARA EL HOSPITAL DR. FRANCO RAVERA ZUNINO, durante el curso del contrato.;2025-04-09T10:02:13.413;2025-04-21T15:15:00;2025-06-23T18:00:00;;CLP;0;0
1002588-24-LE25;Reparaciones menores EE.EE. SLEP Puerto Cordillera;SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA;61.999.320-9;SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA;MANUEL RODRIGUEZ, N893, COQUIMBO;Coquimbo;Región de Coquimbo;LE;Publicada;Servicio de mantenimiento y contingencias de reparaciones menores en dependencias educacionales del SLEP Puerto Cordillera;2025-04-09T09:53:23.95;2025-04-21T15:01:00;2025-05-02T15:30:00;50000000;CLP;0;0
1233600-34-LE25;REEMPLAZO PUERTAS CONTROL PASILLOS CENTRO DE SALUD;CORP MUNICIPAL DE RENCA;70.931.100-K;CORP MUNICIPAL DE RENCA;Los Aromos 3339;Renca;Región Metropolitana de Santiago;LE;Publicada;La Corporación Municipal de Renca, en adelante la Corporación, llama a licitación pública para la contratación de servicio de reemplazo de puertas de control pasillos en el CESFAM Hernán Urzúa de la comuna de Renca, denominada CONTRATACIÓN DE SERVICIO DE REEMPLAZO DE PUERTAS PASILLOS DE ACCESO EN EL CESFAM HERNÁN URZÚA DE LA COMUNA DE RENCA.;2025-04-09T10:02:03.617;2025-04-21T19:00:00;2025-04-28T18:00:00;;CLP;0;0
3932-2-LE25;Servicio de Realización de Exámenes de Imágenes Diagnosticas Cesfam Placilla 2025;I MUNICIPALIDAD DE PLACILLA;69.090.200-1;Salud Municipal;Guillermo Navarro Allende 863;Placilla;Región del Libertador General Bernardo OHiggins;LE;Publicada;Se requiere Contratar el Servicio de Imagenologías Médicas para Cesfam Placilla - REGIÓN DE O'HIGGINS 2025.-;2025-04-09T09:42:24.96;2025-04-21T19:54:00;2025-04-28T19:55:00;;CLP;0;0
5184-51-LE25;MANTENCIÓN PREVENTIVA Y CORRECTIVA DE ASCENSORES;SERVICIO DE SALUD DEL MAULE HOSPITAL DE LINARES;61.606.917-9;CONTRATOS-SUMINISTRO;Brasil N 753;Linares;Región del Maule;LE;Publicada;MANTENCIÓN PREVENTIVA Y CORRECTIVA DE ASCENSORES, SEGÚN REQUERIMIENTO DE JEFE DE MANTENIMIENTO EN MEMORÁNDUM N23 DEL 24/01/2025;2025-04-09T09:39:39.447;2025-04-21T15:30:00;2025-06-06T17:00:00;30000000;CLP;0;0
1216083-7-LE25;ADQUISICION DE VESTUARIO TEMPORADA DE INVIERNO;CORPORACION MUNICIPAL DE FOMENTO AL DESARROLLO ECONOMICO Y PRODUCTIVO;65.174.423-7;CORPORACION MUNICIPAL DE FOMENTO AL DESARROLLO ECO;ARGOMEDO 753;Curicó;Región del Maule;LE;Publicada;ADQUISICION DE VESTUARIO DE INVIERNO Y ELEMENTOS DE PROTECCION PERSONAL PARA TRABAJADORES DE AREAS VERDES Y AUXILIARES DE LA CORPORACION MUNICIPAL DE FOMENTO AL DESARROLLO ECONOMICO Y PRODUCTIVO DE CURICO.;2025-04-09T09:21:01.477;2025-04-16T12:00:00;2025-04-22T15:33:00;32725000;CLP;0;0
948806-23-LE25;ADQUISICIÓN DE SISTEMA DE FIJACIÓN DE COLUMNA TORACOLUMBAR MISS EN MODALIDAD DE CONSIGNACIÓN EN TRÁNSITO POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA;FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE;61.513.003-6;Unidad de Compra Insumos en Consignación;Av. Vital Apoquindo N1200;Las Condes;Región Metropolitana de Santiago;LE;Publicada;El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N1.200, Comuna de Las Condes, Región Metropolitana, en adelante EL HOSPITAL, llama a licitación pública para la Adquisición de Sistema de Fijación de Columna Toracolumbar MISS en Modalidad de Consignación en Tránsito, por Sistema de Suministro, en adelante LOS INSUMOS, para un periodo de 36 meses o hasta que se consuma la totalidad del monto contratado, según lo que primero ocurra, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases Administrativas y Técnicas de esta licitación con sus respectivos anexos.;2025-04-09T09:42:40.077;2025-04-14T16:00:00;2025-07-14T20:00:00;60000000;CLP;0;0
948806-26-LE25;ADQUISICIÓN DE SISTEMA DE FIJACIÓN DE COLUMNA CERVICAL VÍA POSTERIOR EN MODALIDAD DE CONSIGNACIÓN EN TRÁNSITO POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA;FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE;61.513.003-6;Unidad de Compra Insumos en Consignación;Av. Vital Apoquindo N1200;Las Condes;Región Metropolitana de Santiago;LE;Publicada;El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N1.200, Comuna de Las Condes, Región Metropolitana, en adelante EL HOSPITAL, llama a licitación pública para la Adquisición de Sistema de Fijación de Columna Cervical Vía Posterior en Modalidad de Consignación en Tránsito, por Sistema de Suministro, en adelante LOS INSUMOS, para un periodo de 36 meses o hasta que se consuma la totalidad del monto contratado, según lo que primero ocurra, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases Administrativas y Técnicas de esta licitación con sus respectivos anexos.;2025-04-09T09:42:21.097;2025-04-14T16:00:00;2025-07-14T20:00:00;50000000;CLP;0;0
4309-113-LP25;CONVENIO TRAMETINIB 0.5 MG PARA 24 MESES;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;61.602.189-3;Abastecimiento Fármacos;San Martin 1436;Concepción;Región del Biobío;LP;Publicada;ABASTECER LOS USOS OCASIONALES DEL HGGB;2025-04-09T08:56:59.297;2025-04-22T16:13:00;2025-08-07T16:14:00;;CLP;0;0
2908-8-LE25;Contrato suministro Gastroenterología;I MUNICIPALIDAD DE LANCO;69.200.300-4;Departamento de Salud;libertad 251;Lanco;Región de Los Ríos;LE;Publicada;CONTRATO DE SUMINISTRO GASTROENTEROLOGIA;2025-04-09T08:55:09.357;2025-04-21T15:30:00;2025-05-16T18:50:00;;CLP;0;0
1561-8-LE25;Servicios de capacitación para área de seguridad;DIRECCION GENERAL DEL CREDITO PRENDARIO;61.504.000-2;Dirección General;dicreprecepcion@custodium.com;Santiago;Región Metropolitana de Santiago;LE;Publicada;Contratación de los servicios de capacitación para vigilantes privados y encargados de seguridad en la certificación del OS10, para la Dirección General del Crédito Prendario.;2025-04-09T08:42:49.127;2025-04-22T15:01:00;2025-05-07T18:00:00;13600000;CLP;0;0
2408-29-LP25;REPOSICIÓN DE VEREDAS 2025 LOS ANGELES;I MUNICIPALIDAD DE LOS ANGELES;69.170.100-K;IMUNI_LOSANGELES ADQUISICIONES;CAUPOLICAN 399;Los Angeles;Región del Biobío;LP;Publicada;La Municipalidad de Los Ángeles requiere contratar la ejecución de obras de reposición de veredas en el área urbana de ciudad según bases adjuntas;2025-04-09T08:48:47.747;2025-04-25T09:00:00;2025-06-30T17:00:00;80000000;CLP;0;0
1175-55-LP25;53.25 SERV.ADMINISTRACIÓN Y CUIDADO CR MAKEWESSAS;SERVICIO DE SALUD ARAUCANIA SUR;61.607.400-8;Dirección Servicio Salud Araucanía Sur;MANUEL BULNES N 590;Temuco;Región de la Araucanía;LP;Publicada;El Servicio de Bienestar del Servicio de Salud Araucanía Sur dispone de un Centro Recreacional para sus socioas y cargas familiares, ubicado en pasaje Abel Parodi sector Makewe a 15 Kilómetros de Temuco. Para el normal funcionamiento de este recinto se requiere contratar el servicio de ADMINISTRACION, CUIDADO Y MANTENCION CENTRO RECREACIONAL MAKEWE, BIENESTAR SSAS. El Servicio se contratará por 24 meses a contar del día siguiente de la publicación de la Resolución que aprueba el contrato. EL SERVICIO DEBERÁ ESTAR OPERATIVO EN UN PLAZO QUE NO PODRÁ SUPERAR LOS 5 DIAS CORRIDOS, CONTADO DESDE EL DIA HÁBIL SIGUIENTE DESDE LA PUBLICACIÓN DE LA RESOLUCIÓN QUE APRUEBA EL CONTRATO EN EL PORTAL MERCADOPUBLICO.CL. El servicio ofertado debe considerar contratar al personal necesario para cumplir las funciones que se detallan más adelante, requeridas para el correcto funcionamiento del Centro Recreacional administradora, cuidadora, guardia, auxiliares de servicio, salvavidas, técnico paramédico;2025-04-09T09:14:52.827;2025-05-02T15:30:00;2025-08-29T17:45:00;;CLP;0;0
2311-67-L125;COMPRA APÓSITOS FOFAR DROGUERÍA;ILUSTRE MUNICIPALIDAD DE MOLINA;69.110.100-2;Dirección Comunal de Salud;INDEPENDENCIA 1926 MOLINA LADO PDI;Molina;Región del Maule;L1;Publicada;COMPRA APÓSITOS FOFAR DROGUERÍA REFERENTE: NICOLE ACUÑA - EU PATRICIA AREVALO;2025-04-09T08:17:37.583;2025-04-14T20:00:00;2025-04-22T20:00:00;;CLP;0;0
5051-12-LP25;CONVENIO DE THIMOGLOBULINA Y OTROS MEDICAMENTOS;SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA;61.606.901-2;Farmacia;Av. San Miguel S/N;Talca;Región del Maule;LP;Publicada;El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar de la adquisición de THIMOGLOBULINA Y OTRIS MEDICAMENTOS, necesario para la atención directa a pacientes clínico en el servicios del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, asegurando el abastecimiento en calidad y oportunidad, satisfaciendo así la demanda de los usuarios por un periodo 24 meses.;2025-04-09T08:29:41.333;2025-04-22T12:00:00;2025-05-22T17:30:00;;CLP;0;0
2735-38-LP25;SERVICIO DE FIRMA ELECTRÓNICA AVANZADA;I MUNICIPALIDAD LO BARNECHEA;69.255.200-8;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;El Rodeo N 12.777;Lo Barnechea;Región Metropolitana de Santiago;LP;Publicada;Provisión del servicio de firma electrónica avanzada para la Municipalidad de Lo Barnechea, el que deberá suministrar los servicios y plataformas que permiten la validación de los actos administrativos municipales considerando su instalación, licenciamiento, soporte, mantención, desarrollo para su explotación, y continuidad operativa.;2025-04-09T08:19:04.39;2025-04-23T10:00:00;2025-05-23T23:59:00;;CLF;0;0
2080-186-LR25;Sum. Sistemas tipo Ancla para Hombro y rodilla;SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA;61.602.138-9;Hospital Regional Rancagua - HRR;Avenida Salvador Allende N 350;Rancagua;Región del Libertador General Bernardo OHiggins;LR;Publicada;El objeto de esta Licitación es contar con una adecuada adquisición del Suministro Sistemas de Fijación Tipo Ancla para Hombro y Rodilla para el Hospital Dr. Franco Ravera Zunino, durante el curso del contrato.;2025-04-09T07:32:18.74;2025-05-09T15:00:00;2025-08-04T18:00:00;407603679;CLP;0;0
2103-13-LE25;CONCESION DE CAFETERIA HOSPITAL DE LONQUIMAY;Hospital Lonquimay;61.607.402-4;Hospital Lonquimay;Manuel Rodriguez 1641;Lonquimay;Región de la Araucanía;LE;Publicada;La necesidad de poner en funcionamiento el espacio de cafeteria disponible en el acceso a urgencias del Hospital de Lonquimay, con el fin de otogar una mejor a atencion a pacientes tanto de urgencias como usuarios de otros servicios.;2025-04-09T08:10:06.707;2025-04-23T13:00:00;2025-05-05T08:00:00;;CLP;0;0
2126-60-LE25;CONVENIO POR ADQUISICION DE CENTRIFUGA UNIVERSAL Y POLIGRAFO APNEA PARA EL HOSPITAL SAN PABLO DE COQUIMBO;SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO;61.606.403-7;Hospital Coquimbo;;;Región de Coquimbo;LE;Publicada;Según documento adjunto.;2025-04-09T07:25:34.66;2025-04-23T16:00:00;2025-12-29T12:00:00;;CLP;0;0
1725-77-LE25;PRODUCCIÓN CELEBRACIÓN DÍA INTERNACIONAL ARTESANO;SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES;60.901.002-9;SUBSECRETARIA DE LAS CULTURAS Y LAS ARTES;SOTOMAYOR 233;Valparaíso;Región de Valparaíso;LE;Publicada;SERVICIOS DE PRODUCCIÓN PARA LA CELEBRACIÓN DEL DÍA INTERNACIONAL DEL ARTESANO/A.;2025-04-09T20:43:03.747;2025-04-21T15:01:00;2025-05-06T18:00:00;12000000;CLP;0;0
2423-11-LQ25;MEJ. NORMALIZ. ILUMIN. CANCHAS 5 Y6 AMADOR DONOSO;I MUNICIPALIDAD DE PUENTE ALTO;69.072.100-7;SECPLAC;Concha y Toro 1820;Puente Alto;Región Metropolitana de Santiago;LQ;Publicada;Con la finalidad de contar con un servicio de iluminación eficiente y suministro de energía eléctrica continuo, estable y seguro para las Canchas 5 y 6 del Complejo Deportivo Amador de la comuna de Puente Alto se hace necesario contratar trabajos que contemplan las especialidades de iluminación e instalaciones eléctricas para realizar las instalaciones eléctricas y la provisión.;2025-04-09T20:51:36.337;2025-05-05T15:00:00;2025-07-30T19:00:00;200000000;CLP;0;0
1979-82-LP25;90.25 SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS LASER UROLOGICO TORRE CISTOSCOPIA Y SISTEMA RIELES PARA NODO COSTERO: HOSPITAL DE NUEVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LP;Publicada;Se requiere licitar en el marco del mantenimiento de los equipos clínicos del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases donde la mantención preventiva deberá tener una frecuencia según se describe en tabla de equipos y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:36:04.507;2025-04-30T15:00:00;2025-06-30T17:00:00;;CLP;0;0
1979-88-LQ25;71.25 denominada SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA DE CUBIERTAS Y HOJALATERIA PARA NODO COSTERO: HOSPITAL NUEVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LQ;Publicada;Se requiere licitar en el marco del mantenimiento de infraestructura del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva La infraestructura descrita en las presentes bases donde la mantención preventiva deberá tener una frecuencia anual según tabla y la mantención correctiva se deberá realizar toda vez que la infraestructura quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:38:25.05;2025-04-30T15:00:00;2025-06-30T17:00:00;;CLP;0;0
1979-85-LQ25;92.25 SERVICIO MANTENCION PREVENTIVA Y CORRECTIVA PARA MAQUINAS DE ANESTESIA MONITORES MULTIPARAMETROS Y ARCO C NODO COSTERO: HOSPITAL NVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LQ;Publicada;Se requiere licitar en el marco del mantenimiento de los equipos clínicos del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases donde la mantención preventiva deberá tener una frecuencia según se describe en tabla de equipos y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:35:13.833;2025-04-30T15:00:00;2025-06-30T17:00:00;;CLP;0;0
1979-87-LQ25;N 93.25 SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS CLINICOS: MONITOR ECGSIGNOS VITALES MEDIANA COMPLEJIDAD MONITOR DESFIBRILADOR ELECTROCARDIÓGRAFO Y CONCENTRADORES DE O2 PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LQ;Publicada;Se requiere licitar en el marco del mantenimiento de los equipos clínicos del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases donde la mantención preventiva deberá tener una frecuencia según lo indicado en tabla y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:36:10.38;2025-04-30T15:00:00;2025-06-30T15:34:00;;CLP;0;0
1233619-8-LE25;SERVICIO DE ARRIENDO DE RELOJ CONTROL PARA SLEP MC;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA MAULE COSTA;61.980.930-0;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA MAULE COSTA;Claudina Urrutia 252 esquina Yungay;Cauquenes;Región del Maule;LE;Publicada;Que, SLEP Maule Costa requiere con motivo de su funcionamiento la contratación de SERVICIO DE ARRIENDO DE RELOJ CONTROL PARA LAS DEPENDENCIAS DEL SERVICIO LOCAL DE EDUCACIÓN PÚBLICA MAULE COSTA ID 1233619-8-LE25 con el fin de llevar el control de la asistencia y cumplimiento de horario de los funcionarios de la Institución de acuerdo con lo establecido en las presentes Bases.;2025-04-09T20:56:12.127;2025-04-22T09:00:00;2025-05-05T23:59:00;;CLP;0;0
905-9-LE25;SERVICIOS DE ASEO - SITIO INSPECCIÓN LOS LIRIOS.;SERVICIO AGRICOLA Y GANADERO;61.308.000-7;SAG - Libertador Bernardo O'higgins;Calle cuevas 480;Rancagua;Región del Libertador General Bernardo OHiggins;LE;Publicada;El Servicio Agrícola y Ganadero de la Región del Libertador General Bernardo OHiggins, Sitio de Inspección Los Lirios, Oficina Sectorial Rancagua, requiere materializar la contratación de servicios de aseo por un período de 24 meses dependencias ubicadas en Longitudinal Sur Kilometro 95 SN, Olivar.;2025-04-09T18:28:49.26;2025-04-21T18:00:00;2025-05-14T15:00:00;18000000;CLP;0;0
1979-86-LE25;94.25 SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS DE LAVANDERIA PARA NODO COSTERO: HOSPITAL NVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LE;Publicada;Se requiere licitar en el marco del mantenimiento de los equipos del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases donde la mantención preventiva deberá tener una frecuencia según lo indicado en tabla y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:35:58.117;2025-04-22T15:00:00;2025-06-23T17:00:00;;CLP;0;0
1979-84-LQ25;91.25 SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA ASCENSORES PARA NODO COSTERO: HOSPITAL DE NUEVA IMPERIAL.;SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL;61.607.401-6;Hospital Nueva Imperial;Castellón # 0115;Nueva Imperial;Región de la Araucanía;LQ;Publicada;Se requiere licitar en el marco del mantenimiento de los equipos industriales del Hospital de Nueva Imperial, la realización de la Mantención Preventiva y Correctiva al equipamiento descrito en las presentes bases donde la mantención preventiva deberá tener una Frecuencia Mensual y la mantención correctiva se deberá realizar toda vez que el equipo quede fuera de servicio, sin poder prestar la utilidad para lo cual fue adquirido situación que el mandante informará de inmediato al adjudicatario, mediante una llamada telefónica y a través de un e-mail a este tipo de comunicaciones se le denominarán llamados de emergencia .;2025-04-09T18:35:06.153;2025-04-30T15:00:00;2025-06-30T13:20:00;;CLP;0;0
